city,country,country_code,latitude,longitude,population,timezone
Clovis,United States,US,34.4048,-103.20523,39480,America/Denver
College Station,United States,US,30.62798,-96.33441,107889,America/Chicago
Colorado Springs,United States,US,38.83388,-104.82136,456568,America/Denver
Columbia,United States,US,39.24038,-76.83942,99615,America/New_York
Columbia,United States,US,38.95171,-92.33407,129330,America/Chicago
Columbia,United States,US,35.61507,-87.03528,36800,America/Chicago
Columbia,United States,US,34.00071,-81.03481,142416,America/New_York
Columbus,United States,US,41.42973,-97.36838,22797,America/Chicago
Columbus,United States,US,39.96118,-82.99879,913175,America/New_York
Columbus,United States,US,39.20144,-85.92138,46690,America/Indiana/Indianapolis
Columbus,United States,US,33.49567,-88.42726,23168,America/Chicago
Columbus,United States,US,32.46098,-84.98771,206922,America/New_York
Concord,United States,US,43.20814,-71.53757,43976,America/New_York
Concord,United States,US,42.46037,-71.34895,16810,America/New_York
Concord,United States,US,38.5245,-90.35734,16421,America/Chicago
Concord,United States,US,37.97798,-122.03107,128667,America/Los_Angeles
Concord,United States,US,35.40888,-80.58158,87696,America/New_York
Coral Springs,United States,US,26.27119,-80.2706,129485,America/New_York
Corona,United States,US,40.74705,-73.86014,109698,America/New_York
Corona,United States,US,33.87529,-117.56644,164226,America/Los_Angeles
Corpus Christi,United States,US,27.80058,-97.39638,316239,America/Chicago
Costa Mesa,United States,US,33.64113,-117.91867,113204,America/Los_Angeles
Cypress,United States,US,33.81696,-118.03729,49290,America/Los_Angeles
Cypress,United States,US,29.96911,-95.69717,200839,America/Chicago
Dallas,United States,US,44.91928,-123.31705,15277,America/Los_Angeles
Dallas,United States,US,32.78306,-96.80667,1326087,America/Chicago
Daly City,United States,US,37.70577,-122.46192,106562,America/Los_Angeles
Davenport,United States,US,41.52364,-90.57764,102582,America/Chicago
Davie,United States,US,26.06287,-80.2331,100882,America/New_York
Dayton,United States,US,39.75895,-84.19161,135512,America/New_York
Deer Valley,United States,US,33.68393,-112.13488,165656,America/Phoenix
Denton,United States,US,33.21484,-97.13307,131044,America/Chicago
Denver,United States,US,39.73915,-104.9847,729019,America/Denver
Des Moines,United States,US,47.40177,-122.32429,31221,America/Los_Angeles
Des Moines,United States,US,41.60054,-93.60911,214133,America/Chicago
Detroit,United States,US,42.33143,-83.04575,645705,America/Detroit
Downey,United States,US,33.94001,-118.13257,114219,America/Los_Angeles
Durham,United States,US,35.99403,-78.89862,257636,America/New_York
East Chattanooga,United States,US,35.06535,-85.24912,154024,America/New_York
East Flatbush,United States,US,40.65371,-73.93042,178464,America/New_York
East Hampton,United States,US,37.03737,-76.33161,147993,America/New_York
East Harlem,United States,US,40.79472,-73.9425,115921,America/New_York
East Independence,United States,US,39.09556,-94.35523,110675,America/Chicago
East Los Angeles,United States,US,34.0239,-118.17202,126496,America/Los_Angeles
East New York,United States,US,40.66677,-73.88236,173198,America/New_York
Edison,United States,US,40.51872,-74.4121,102548,America/New_York
El Cajon,United States,US,32.79477,-116.96253,103679,America/Los_Angeles
El Monte,United States,US,34.06862,-118.02757,116732,America/Los_Angeles
El Paso,United States,US,31.75872,-106.48693,678815,America/Denver
Elgin,United States,US,42.03725,-88.28119,112111,America/Chicago
Elizabeth,United States,US,40.66399,-74.2107,129007,America/New_York
Elk Grove,United States,US,38.4088,-121.37162,166913,America/Los_Angeles
Elmhurst,United States,US,41.89947,-87.94034,45957,America/Chicago
Elmhurst,United States,US,40.73649,-73.87791,113364,America/New_York
Enterprise,United States,US,36.02525,-115.24194,108481,America/Los_Angeles
Enterprise,United States,US,31.31517,-85.85522,27978,America/Chicago
Escondido,United States,US,33.11921,-117.08642,151038,America/Los_Angeles
Eugene,United States,US,44.05207,-123.08675,176654,America/Los_Angeles
Evansville,United States,US,37.97476,-87.55585,119943,America/Chicago
Everett,United States,US,47.97898,-122.20208,108010,America/Los_Angeles
Everett,United States,US,42.40843,-71.05366,46050,America/New_York
Fairfield,United States,US,41.14121,-73.26373,59052,America/New_York
Fairfield,United States,US,39.34589,-84.5605,42767,America/New_York
Fairfield,United States,US,38.24936,-122.03997,112970,America/Los_Angeles
Fargo,United States,US,46.87719,-96.7898,118523,America/Chicago
Fayetteville,United States,US,36.06258,-94.15743,82830,America/Chicago
Fayetteville,United States,US,35.05266,-78.87836,201963,America/New_York
Fayetteville,United States,US,33.44873,-84.45493,16990,America/New_York
Fontana,United States,US,34.09223,-117.43505,212704,America/Los_Angeles
Fort Collins,United States,US,40.58526,-105.08442,170924,America/Denver
Fort Lauderdale,United States,US,26.12231,-80.14338,183146,America/New_York
Fort Wayne,United States,US,41.1306,-85.12886,260326,America/Indiana/Indianapolis
Fort Worth,United States,US,32.72541,-97.32085,1008106,America/Chicago
Fremont,United States,US,41.43333,-96.49808,26474,America/Chicago
Fremont,United States,US,41.35033,-83.12186,16297,America/New_York
Fremont,United States,US,37.54827,-121.98857,232206,America/Los_Angeles
Fresno,United States,US,36.74773,-119.77237,542107,America/Los_Angeles
Fresno,United States,US,29.53885,-95.44744,19069,America/Chicago
Frisco,United States,US,33.15067,-96.82361,154407,America/Chicago
Fullerton,United States,US,33.87029,-117.92534,140847,America/Los_Angeles
Gainesville,United States,US,34.29788,-83.82407,38712,America/New_York
Gainesville,United States,US,33.62594,-97.13335,16292,America/Chicago
Gainesville,United States,US,29.65163,-82.32483,145214,America/New_York
Garden Grove,United States,US,33.77391,-117.94145,175393,America/Los_Angeles
Garland,United States,US,32.91262,-96.63888,236897,America/Chicago
Gilbert,United States,US,33.35283,-111.78903,247542,America/Phoenix
Glendale,United States,US,40.70149,-73.8868,34389,America/New_York
Glendale,United States,US,34.14251,-118.25508,201020,America/Los_Angeles
Glendale,United States,US,33.53865,-112.18599,240126,America/Phoenix
Grand Prairie,United States,US,32.74596,-96.99778,187809,America/Chicago
Grand Rapids,United States,US,42.96336,-85.66809,195097,America/Detroit
Gravesend,United States,US,40.5976,-73.96514,112229,America/New_York
Greeley,United States,US,40.42331,-104.70913,108795,America/Denver
Green Bay,United States,US,44.51916,-88.01983,105207,America/Chicago
Greensboro,United States,US,36.07264,-79.79198,285342,America/New_York
Gresham,United States,US,45.49818,-122.43148,110553,America/Los_Angeles
Hampton,United States,US,37.02987,-76.34522,137148,America/New_York
Harlem,United States,US,40.80788,-73.94542,116345,America/New_York
Hartford,United States,US,41.76371,-72.68509,121054,America/New_York
Hayward,United States,US,37.66882,-122.0808,158289,America/Los_Angeles
Henderson,United States,US,37.83615,-87.59001,28890,America/Chicago
Henderson,United States,US,36.32959,-78.39916,15271,America/New_York
Henderson,United States,US,36.0397,-114.98194,285667,America/Los_Angeles
Hialeah,United States,US,25.8576,-80.27811,237069,America/New_York
High Point,United States,US,35.95569,-80.00532,110268,America/New_York
Hillsboro,United States,US,45.52289,-122.98983,102347,America/Los_Angeles
Hollywood,United States,US,34.09834,-118.32674,167664,America/Los_Angeles
Hollywood,United States,US,26.0112,-80.14949,149728,America/New_York
Honolulu,United States,US,21.30694,-157.85833,350964,Pacific/Honolulu
Houston,United States,US,29.76328,-95.36327,2314157,America/Chicago
Huntington Beach,United States,US,33.6603,-117.99923,201899,America/Los_Angeles
Huntsville,United States,US,34.7304,-86.58594,215006,America/Chicago
Huntsville,United States,US,30.72353,-95.55078,40938,America/Chicago
Independence,United States,US,39.09112,-94.41551,117255,America/Chicago
Independence,United States,US,38.94312,-84.54411,26819,America/New_York
Indianapolis,United States,US,39.76838,-86.15804,887642,America/Indiana/Indianapolis
Inglewood,United States,US,33.96168,-118.35313,111666,America/Los_Angeles
Ironville,United States,US,38.45647,-82.69238,288649,America/New_York
Irvine,United States,US,33.66946,-117.82311,256927,America/Los_Angeles
Irving,United States,US,32.81402,-96.94889,236607,America/Chicago
Jackson,United States,US,42.24587,-84.40135,33133,America/Detroit
Jackson,United States,US,39.7765,-74.86238,54856,America/New_York
Jackson,United States,US,35.61452,-88.81395,66975,America/Chicago
Jackson,United States,US,32.29876,-90.18481,153701,America/Chicago
Jacksonville,United States,US,39.73394,-90.22901,19103,America/Chicago
Jacksonville,United States,US,34.8662,-92.11015,28643,America/Chicago
Jacksonville,United States,US,34.75405,-77.43024,67357,America/New_York
Jacksonville,United States,US,30.33218,-81.65565,1009833,America/New_York
Jamaica,United States,US,40.69149,-73.80569,216866,America/New_York
Jersey City,United States,US,40.72816,-74.07764,264290,America/New_York
Joliet,United States,US,41.52519,-88.0834,147861,America/Chicago
Kansas City,United States,US,39.11417,-94.62746,152933,America/Chicago
Kansas City,United States,US,39.09973,-94.57857,475378,America/Chicago
Kent,United States,US,47.38093,-122.23484,126952,America/Los_Angeles
Kent,United States,US,41.15367,-81.35789,29810,America/New_York
Killeen,United States,US,31.11712,-97.7278,140806,America/Chicago
Knoxville,United States,US,35.96064,-83.92074,190740,America/New_York
Koreatown,United States,US,34.05779,-118.30091,124281,America/Los_Angeles
Lafayette,United States,US,40.4167,-86.87529,71111,America/Indiana/Indianapolis
Lafayette,United States,US,39.9936,-105.08971,27729,America/Denver
Lafayette,United States,US,37.88576,-122.11802,25843,America/Los_Angeles
Lafayette,United States,US,30.22409,-92.01984,121374,America/Chicago
Lakeland,United States,US,28.03947,-81.9498,104401,America/New_York
Lakewood,United States,US,47.17176,-122.51846,59829,America/Los_Angeles
Lakewood,United States,US,41.48199,-81.79819,50656,America/New_York
Lakewood,United States,US,40.09789,-74.21764,53805,America/New_York
Lakewood,United States,US,39.70471,-105.08137,152597,America/Denver
Lakewood,United States,US,33.85363,-118.13396,81611,America/Los_Angeles
Lancaster,United States,US,40.03788,-76.30551,59339,America/New_York
Lancaster,United States,US,39.71368,-82.59933,39766,America/New_York
Lancaster,United States,US,34.69804,-118.13674,161103,America/Los_Angeles
Lancaster,United States,US,32.59208,-96.75611,38801,America/Chicago
Lansing,United States,US,42.73253,-84.55553,112644,America/Detroit
Lansing,United States,US,41.56476,-87.53893,28349,America/Chicago
Laredo,United States,US,27.50641,-99.50754,256153,America/Chicago
Las Cruces,United States,US,32.31232,-106.77834,101643,America/Denver
Las Vegas,United States,US,36.17497,-115.13722,641903,America/Los_Angeles
Lewisville,United States,US,33.04623,-96.99417,104039,America/Chicago
Lexington,United States,US,42.44732,-71.2245,31394,America/New_York
Lexington,United States,US,37.98869,-84.47772,320347,America/New_York
Lexington,United States,US,35.82403,-80.25338,19326,America/New_York
Lexington,United States,US,33.98154,-81.23621,20138,America/New_York
Lexington-Fayette,United States,US,38.0498,-84.45855,314488,America/New_York
Lincoln,United States,US,41.92111,-71.435,21670,America/New_York
Lincoln,United States,US,40.8,-96.66696,294757,America/Chicago
Lincoln,United States,US,38.89156,-121.29301,49757,America/Los_Angeles
Little Rock,United States,US,34.74648,-92.28959,202591,America/Chicago
Long Beach,United States,US,40.58844,-73.65791,33550,America/New_York
Long Beach,United States,US,33.76696,-118.18923,474140,America/Los_Angeles
Long Beach,United States,US,30.35048,-89.15282,15555,America/Chicago
Los Angeles,United States,US,34.05223,-118.24368,3820914,America/Los_Angeles
Louisville,United States,US,39.97776,-105.13193,20396,America/Denver
Louisville,United States,US,38.25424,-85.75941,624444,America/Kentucky/Louisville
Lowell,United States,US,42.63342,-71.31617,110699,America/New_York
Lubbock,United States,US,33.57786,-101.85517,249042,America/Chicago
Madison,United States,US,43.07305,-89.40123,280305,America/Chicago
Madison,United States,US,41.27954,-72.59843,19100,America/New_York
Madison,United States,US,40.75982,-74.4171,16126,America/New_York
Madison,United States,US,34.69926,-86.74833,46962,America/Chicago
Madison,United States,US,32.46181,-90.11536,25799,America/Chicago
Manchester,United States,US,42.99564,-71.45479,110229,America/New_York
Manchester,United States,US,41.77593,-72.52148,30577,America/New_York
Manchester,United States,US,38.597,-90.50929,18229,America/Chicago
Manhattan,United States,US,40.78343,-73.96625,1487536,America/New_York
Manhattan,United States,US,39.18361,-96.57167,56308,America/Chicago
Maryvale,United States,US,33.50199,-112.17765,208189,America/Phoenix
McAllen,United States,US,26.20341,-98.23001,140269,America/Chicago
McKinney,United States,US,33.19762,-96.61527,162898,America/Chicago
Meads,United States,US,38.41258,-82.70905,288649,America/New_York
Memphis,United States,US,35.14953,-90.04898,633104,America/Chicago
Mesa,United States,US,33.42227,-111.82264,471825,America/Phoenix
Mesquite,United States,US,36.80553,-114.06719,17496,America/Los_Angeles
Mesquite,United States,US,32.7668,-96.59916,144788,America/Chicago
Metairie,United States,US,29.98409,-90.15285,138481,America/Chicago
Metairie Terrace,United States,US,29.97854,-90.16396,142489,America/Chicago
Miami,United States,US,25.77427,-80.19366,487014,America/New_York
Miami Gardens,United States,US,25.94204,-80.2456,113187,America/New_York
Midland,United States,US,43.61558,-84.24721,42200,America/Detroit
Midland,United States,US,31.99735,-102.07791,132524,America/Chicago
Milwaukee,United States,US,43.0389,-87.90647,563531,America/Chicago
Minneapolis,United States,US,44.97997,-93.26384,410939,America/Chicago
Miramar,United States,US,25.98731,-80.23227,137132,America/New_York
Mobile,United States,US,30.69436,-88.04305,183289,America/Chicago
Modesto,United States,US,37.6391,-120.99688,211266,America/Los_Angeles
Montgomery,United States,US,41.73058,-88.3459,19489,America/Chicago
Montgomery,United States,US,32.36681,-86.29997,195287,America/Chicago
Moreno Valley,United States,US,33.93752,-117.23059,204198,America/Los_Angeles
Murfreesboro,United States,US,35.84562,-86.39027,165430,America/Chicago
Murrieta,United States,US,33.55391,-117.21392,109830,America/Los_Angeles
Naperville,United States,US,41.78586,-88.14729,147100,America/Chicago
Nashville,United States,US,36.16589,-86.78444,689447,America/Chicago
New Bedford,United States,US,41.63526,-70.92701,101079,America/New_York
New Haven,United States,US,41.30815,-72.92816,130322,America/New_York
New Haven,United States,US,41.0706,-85.01441,15709,America/Indiana/Indianapolis
New Orleans,United States,US,29.95465,-90.07507,362701,America/Chicago
New South Memphis,United States,US,35.08676,-90.05676,641608,America/Chicago
New York City,United States,US,40.71427,-74.00597,8804190,America/New_York
Newark,United States,US,40.73566,-74.17237,281944,America/New_York
Newark,United States,US,40.05812,-82.40126,47986,America/New_York
Newark,United States,US,39.68372,-75.74966,33817,America/New_York
Newark,United States,US,37.52966,-122.04024,45336,America/Los_Angeles
Newport News,United States,US,36.98038,-76.42975,186247,America/New_York
Norfolk,United States,US,42.02834,-97.417,24366,America/Chicago
Norfolk,United States,US,36.84681,-76.28522,238005,America/New_York
Norman,United States,US,35.22257,-97.43948,128026,America/Chicago
North Charleston,United States,US,32.85462,-79.97481,108304,America/New_York
North Las Vegas,United States,US,36.19886,-115.1175,234807,America/Los_Angeles
North Peoria,United States,US,40.71754,-89.58426,113004,America/Chicago
North Stamford,United States,US,41.13815,-73.54346,121230,America/New_York
Norwalk,United States,US,41.24255,-82.61573,16827,America/New_York
Norwalk,United States,US,41.1176,-73.4079,88485,America/New_York
Norwalk,United States,US,33.90224,-118.08173,107140,America/Los_Angeles
Oakland,United States,US,37.80437,-122.2708,419267,America/Los_Angeles
Oceanside,United States,US,40.63871,-73.64013,32109,America/New_York
Oceanside,United States,US,33.19587,-117.37948,175691,America/Los_Angeles
Odessa,United States,US,31.84568,-102.36764,114428,America/Chicago
Oklahoma City,United States,US,35.46756,-97.51643,681054,America/Chicago
Olathe,United States,US,38.8814,-94.81913,134305,America/Chicago
Omaha,United States,US,41.25626,-95.94043,486051,America/Chicago
Ontario,United States,US,34.06334,-117.65089,171214,America/Los_Angeles
Orange,United States,US,40.77066,-74.23265,34457,America/New_York
Orange,United States,US,33.78779,-117.85311,140992,America/Los_Angeles
Orange,United States,US,30.09299,-93.73655,19347,America/Chicago
Orlando,United States,US,28.53834,-81.37924,334854,America/New_York
Overland Park,United States,US,38.98223,-94.67079,186515,America/Chicago
Oxnard,United States,US,34.1975,-119.17705,207254,America/Los_Angeles
Palm Bay,United States,US,28.03446,-80.58866,119760,America/New_York
Palmdale,United States,US,34.57943,-118.11646,158351,America/Los_Angeles
Paradise,United States,US,39.75961,-121.62192,26476,America/Los_Angeles
Paradise,United States,US,36.09719,-115.14666,223167,America/Los_Angeles
Pasadena,United States,US,39.119,-76.57108,24287,America/New_York
Pasadena,United States,US,34.14778,-118.14452,142250,America/Los_Angeles
Pasadena,United States,US,29.69106,-95.2091,153784,America/Chicago
Paterson,United States,US,40.91677,-74.17181,147754,America/New_York
Pearland,United States,US,29.56357,-95.28605,108821,America/Chicago
Pembroke Pines,United States,US,26.00315,-80.22394,166611,America/New_York
Peoria,United States,US,40.69365,-89.58899,115070,America/Chicago
Peoria,United States,US,33.5806,-112.23738,190985,America/Phoenix
Philadelphia,United States,US,39.95238,-75.16362,1573916,America/New_York
Phoenix,United States,US,33.44838,-112.07404,1650070,America/Phoenix
Pittsburgh,United States,US,40.44062,-79.99589,304391,America/New_York
Plano,United States,US,33.01984,-96.69889,283558,America/Chicago
Pomona,United States,US,34.05529,-117.75228,153266,America/Los_Angeles
Pompano Beach,United States,US,26.23786,-80.12477,107762,America/New_York
Port Saint Lucie,United States,US,27.29393,-80.35033,164603,America/New_York
Portland,United States,US,45.52345,-122.67621,652503,America/Los_Angeles
Portland,United States,US,43.65737,-70.2589,66881,America/New_York
Portland,United States,US,27.87725,-97.32388,16116,America/Chicago
Providence,United States,US,41.82399,-71.41283,190934,America/New_York
Provo,United States,US,40.23384,-111.65853,115162,America/Denver
Pueblo,United States,US,38.25445,-104.60914,109412,America/Denver
Queens,United States,US,40.68149,-73.83652,2316841,America/New_York
Raleigh,United States,US,35.7721,-78.63861,482295,America/New_York
Rancho Cucamonga,United States,US,34.1064,-117.59311,175236,America/Los_Angeles
Reno,United States,US,39.52963,-119.8138,264165,America/Los_Angeles
Renton,United States,US,47.48288,-122.21707,100242,America/Los_Angeles
Rialto,United States,US,34.1064,-117.37032,103132,America/Los_Angeles
